machine	548	310
王	549	309
箱	550	309
无	551	308
驶	552	306
共	553	306
recognition	554	302
玩	555	302
意	556	302
计	557	299
算	558	299
故	559	299
写	560	298
拼	561	296
敏	562	294
输	563	293
售	564	292
初	565	285
猫	566	285
然	567	279
据	568	274
场	569	272
接	570	272
班	571	270
世	572	269
擅	573	268
管	574	266
脑	575	258
佩	576	258
传	577	257
迪	578	256
echo	579	253
博	580	252
cdo	581	244
吴	582	243
vision	583	242
rometty	584	241
皮	585	241
查	586	241
哈	587	237
aviram	588	237
戴	589	235
pichai	590	234
zhang	591	234
切	592	234
基	593	234
lecun	594	233
taylor	595	232
brin	596	232
郭	597	231
jacobs	598	231
grove	599	231
musk	600	231
姓	601	231
值	602	231
朱	603	230
豆	604	230
茨	605	228
chesky	606	227
坦	607	227
page	608	226
史	609	226
守	610	225
节	611	225
彦	612	223
reiley	613	223
介	614	223
绍	615	223
勇	616	222
费	617	222
kalanick	618	221
hinton	619	220
曼	620	220
价	621	219
cook	622	219
brian	623	217
allen	624	216
恒	625	216
贝	626	215
佐	627	215
量	628	215
诸	629	215
葛	630	215
兹	631	214
vogels	632	214
泰	633	214
勒	634	214
岁	635	214
hassabis	636	213
bezos	637	213
莫	638	213
dui	639	212
定	640	212
blankfein	641	212
鲁	642	211
程	643	210
wayne	644	209
harry	645	209
noyce	646	208
krzanich	647	208
guo	648	206
衔	649	205
mollenkopf	650	202
乔	651	202
nadella	652	201
scott	653	200
该	654	200
刘	655	199
水	656	199
saverin	657	197
牌	658	196
input	659	195
扎	660	192
伯	661	192
jobs	662	191
watson	663	191
库	664	188
六	665	188
mico	666	187
界	667	185
迈	668	184
环	669	184
形	670	184
reinforcement	671	182
steve	672	182
再	673	179
tts	674	179
后	675	176
镜	676	176
控	677	174
娜	678	173
sds	679	171
言	680	170
贵	681	169
neural	682	168
network	683	168
cloud	684	166
computing	685	166
pc	686	166
像	687	166
府	688	166
回	689	164
除	690	164
进	691	164
image	692	164
identification	693	164
man	694	163
-	695	163
dialog	696	163
slu	697	163
